ID,JobNumber,EmployeeNumber,WorkDate,CategoriesDetailID,RecordTypeID,SequenceNumber,Hours,InTime,OutTime,Lunch,ForceOTToThisJob,PayRate,SpecialPayRate,PaidByCheckID,OvertimeHours,DoubletimeHours,WorkTicketNumber
102078,5014,9080,10/21/2016,38,8,1,8,12/30/1899 2:00:00 PM,12/30/1899 10:00:00 PM,0,0,21.6345,0,12093,0,0,
102079,5014,9021,10/21/2016,38,8,1,8,12/30/1899 2:00:00 PM,12/30/1899 10:00:00 PM,0,0,,0,,0,0,
102080,5014,9088,10/21/2016,38,8,1,8,12/30/1899 2:00:00 PM,12/30/1899 10:00:00 PM,0,0,19.23,0,12099,0,0,
102081,5014,9021,10/22/2016,38,8,1,8,12/30/1899 2:00:00 PM,12/30/1899 10:00:00 PM,0,0,,0,,0,0,
102082,5014,9088,10/22/2016,38,8,1,8,12/30/1899 2:00:00 PM,12/30/1899 10:00:00 PM,0,0,19.23,0,12099,0,0,
102083,5014,9084,10/22/2016,38,8,1,9.13,12/30/1899 2:52:00 PM,12/30/1899,0,0,8.05,0,12096,0,0,
102084,5014,9006,10/22/2016,38,8,1,5.83,12/30/1899 4:00:00 PM,12/30/1899 9:50:00 PM,0,0,8.05,0,12069,0,0,
102085,1003,186,10/24/2016,1,5,1,7.97,12/30/1899 7:00:00 AM,12/30/1899 3:28:00 PM,0.5,0,11,0,12132,0,0,
102086,1003,357,10/24/2016,1,5,1,7.97,12/30/1899 7:00:00 AM,12/30/1899 3:28:00 PM,0.5,0,8.5,0,12133,0,0,
102087,3008,512,10/24/2016,1,5,1,8.12,12/30/1899 5:29:00 AM,12/30/1899 2:06:00 PM,0.5,0,8.05,0,12135,0,0,
102088,3000,610,10/24/2016,1,5,1,6.95,12/30/1899 7:30:00 AM,12/30/1899 2:57:00 PM,0.5,0,8.05,0,12137,0,0,
102089,3000,618,10/24/2016,1,5,1,7.03,12/30/1899 7:30:00 AM,12/30/1899 3:02:00 PM,0.5,0,8.05,0,12138,0,0,
102090,3000,676,10/24/2016,1,5,1,7.02,12/30/1899 7:30:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,12144,0,0,
102091,3000,801,10/24/2016,1,5,1,8.07,12/30/1899 6:00:00 AM,12/30/1899 2:34:00 PM,0.5,0,9,0,12148,0,0,
102092,1058,811,10/24/2016,1,5,1,4.02,12/30/1899 10:00:00 AM,12/30/1899 2:01:00 PM,0,0,9.5,0,12149,0,0,
102093,3012,827,10/24/2016,1,5,1,8,12/30/1899 7:30:00 AM,12/30/1899 4:00:00 PM,0.5,0,8.05,0,12151,0,0,
102094,3008,841,10/24/2016,1,5,1,8.13,12/30/1899 6:53:00 AM,12/30/1899 3:31:00 PM,0.5,0,13,0,12154,0,0,
102095,3012,854,10/24/2016,1,5,1,7.68,12/30/1899 8:00:00 AM,12/30/1899 4:11:00 PM,0.5,0,8.05,0,12156,0,0,
102096,3012,877,10/24/2016,1,5,1,7.93,12/30/1899 8:00:00 AM,12/30/1899 4:26:00 PM,0.5,0,10,0,12157,0,0,
102097,3012,893,10/24/2016,1,5,1,8.1,12/30/1899 7:23:00 AM,12/30/1899 3:59:00 PM,0.5,0,8.05,0,12158,0,0,
102098,3027,1002,10/24/2016,1,5,1,8.1,12/30/1899 6:26:00 AM,12/30/1899 3:02:00 PM,0.5,0,8.75,0,12161,0,0,
102099,3031,1058,10/24/2016,1,8,4,7.55,12/30/1899 5:58:00 AM,12/30/1899 2:01:00 PM,0.5,0,10,0,12167,0,0,
102100,3000,1065,10/24/2016,1,5,1,7.02,12/30/1899 7:30:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,12168,0,0,
102101,3012,1067,10/24/2016,1,5,1,8,12/30/1899 8:00:00 AM,12/30/1899 4:30:00 PM,0.5,0,8.05,0,12169,0,0,
102102,3000,1092,10/24/2016,1,5,1,6.9,12/30/1899 7:38:00 AM,12/30/1899 3:02:00 PM,0.5,0,8.05,0,12170,0,0,
102103,3025,1170,10/24/2016,1,5,1,8.23,12/30/1899 6:51:00 AM,12/30/1899 3:35:00 PM,0.5,0,9,0,12174,0,0,
102104,3027,1217,10/24/2016,1,5,1,8.08,12/30/1899 6:26:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.75,0,12178,0,0,
102105,3027,1252,10/24/2016,1,5,1,8.1,12/30/1899 6:26:00 AM,12/30/1899 3:02:00 PM,0.5,0,8.75,0,12180,0,0,
102106,3027,1295,10/24/2016,1,5,1,4.4,12/30/1899 10:49:00 AM,12/30/1899 3:13:00 PM,0,0,8.75,0,12181,0,0,
102107,1025,1362,10/24/2016,1,5,1,8.02,12/30/1899 7:30:00 AM,12/30/1899 4:01:00 PM,0.5,0,8.5,0,12183,0,0,
102108,3012,1436,10/24/2016,1,5,1,8.02,12/30/1899 8:00:00 AM,12/30/1899 4:31:00 PM,0.5,0,8.05,0,12189,0,0,
102109,3000,1462,10/24/2016,1,5,1,7.3,12/30/1899 7:45:00 AM,12/30/1899 3:33:00 PM,0.5,0,8.05,0,12191,0,0,
102110,3000,1482,10/24/2016,1,5,1,7,12/30/1899 7:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,12192,0,0,
102111,3004,1496,10/24/2016,1,8,1,7.57,12/30/1899 6:40:00 AM,12/30/1899 3:14:00 PM,1,0,12,0,12193,0,0,
102112,3025,1610,10/24/2016,1,5,1,7.82,12/30/1899 7:16:00 AM,12/30/1899 3:35:00 PM,0.5,0,8.05,0,12195,0,0,
102113,3000,1788,10/24/2016,1,5,1,8.02,12/30/1899 8:27:00 AM,12/30/1899 4:58:00 PM,0.5,0,15,0,12200,0,0,
102114,4037,1884,10/24/2016,1,5,1,8.05,12/30/1899 7:00:00 AM,12/30/1899 3:33:00 PM,0.5,0,9,0,12203,0,0,
102115,3000,1957,10/24/2016,1,8,1,6.78,12/30/1899 7:44:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,12208,0,0,
102116,1066,1969,10/24/2016,1,5,1,8.08,12/30/1899 5:54:00 AM,12/30/1899 2:29:00 PM,0.5,0,9,0,12210,0,0,
102117,3008,1991,10/24/2016,1,8,1,8.02,12/30/1899 5:29:00 AM,12/30/1899 2:00:00 PM,0.5,0,8.05,0,12214,0,0,
102118,5011,2066,10/24/2016,1,5,1,7.97,12/30/1899 6:30:00 AM,12/30/1899 2:58:00 PM,0.5,0,8.75,0,12218,0,0,
102119,3000,2089,10/24/2016,1,5,1,7,12/30/1899 7:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,12219,0,0,
102120,903000,2187,10/24/2016,1,8,1,7.53,12/30/1899 7:30:00 AM,12/30/1899 3:32:00 PM,0.5,0,8.05,0,12230,0,0,
102121,3000,2200,10/24/2016,1,5,1,7.98,12/30/1899 7:30:00 AM,12/30/1899 3:59:00 PM,0.5,0,8.05,0,12232,0,0,
102122,3037,2215,10/24/2016,1,5,1,8.02,12/30/1899 7:00:00 AM,12/30/1899 3:31:00 PM,0.5,0,8.75,0,12236,0,0,
102123,3000,2245,10/24/2016,1,5,1,8.02,12/30/1899 6:00:00 AM,12/30/1899 2:31:00 PM,0.5,0,8.05,0,12238,0,0,
102124,3037,2264,10/24/2016,1,5,1,8.03,12/30/1899 7:00:00 AM,12/30/1899 3:32:00 PM,0.5,0,8.75,0,12239,0,0,
102125,3008,2284,10/24/2016,1,8,1,7.48,12/30/1899 7:30:00 AM,12/30/1899 3:29:00 PM,0.5,0,8.5,0,12242,0,0,
102126,3040,2333,10/24/2016,1,5,1,8.03,12/30/1899 8:00:00 AM,12/30/1899 4:32:00 PM,0.5,0,10,0,12247,0,0,
102127,3027,2388,10/24/2016,1,5,1,8.33,12/30/1899 8:14:00 AM,12/30/1899 5:34:00 PM,1,0,15,0,12258,0,0,
102128,3000,2421,10/24/2016,1,5,1,8.05,12/30/1899 6:00:00 AM,12/30/1899 2:33:00 PM,0.5,0,8.05,0,12264,0,0,
102129,3000,2482,10/24/2016,1,5,1,7.02,12/30/1899 7:30:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,12268,0,0,
102130,3040,2505,10/24/2016,1,5,1,8.05,12/30/1899 8:00:00 AM,12/30/1899 4:33:00 PM,0.5,0,8.5,0,12272,0,0,
102131,3000,2547,10/24/2016,1,5,1,7.2,12/30/1899 7:30:00 AM,12/30/1899 3:12:00 PM,0.5,0,8.5,0,12276,0,0,
102132,3000,2613,10/24/2016,1,5,1,7.53,12/30/1899 7:30:00 AM,12/30/1899 3:32:00 PM,0.5,0,9.05,0,12285,0,0,
102133,3016,2620,10/24/2016,1,8,1,7,12/30/1899 7:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,9.25,0,12287,0,0,
102134,3012,2632,10/24/2016,1,5,1,8.02,12/30/1899 8:00:00 AM,12/30/1899 4:31:00 PM,0.5,0,8.05,0,12289,0,0,
102135,1053,2648,10/24/2016,1,5,1,7.95,12/30/1899 8:05:00 AM,12/30/1899 4:32:00 PM,0.5,0,9,0,12294,0,0,
102136,3040,2654,10/24/2016,1,5,1,8,12/30/1899 7:10:00 AM,12/30/1899 3:40:00 PM,0.5,0,8.5,0,12297,0,0,
102137,1066,2704,10/24/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
102138,3037,2712,10/24/2016,1,5,1,8.02,12/30/1899 7:00:00 AM,12/30/1899 3:31:00 PM,0.5,0,8.75,0,12303,0,0,
102139,3000,2731,10/24/2016,1,5,1,7.9,12/30/1899 7:11:00 AM,12/30/1899 3:35:00 PM,0.5,0,10,0,12307,0,0,
102140,3000,2768,10/24/2016,1,5,1,6.72,12/30/1899 8:00:00 AM,12/30/1899 3:13:00 PM,0.5,0,10,0,12313,0,0,
102141,3000,2772,10/24/2016,1,5,1,7.53,12/30/1899 7:30:00 AM,12/30/1899 3:32:00 PM,0.5,0,10,0,12316,0,0,
102142,3027,2774,10/24/2016,1,5,1,8,12/30/1899 6:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.75,0,12317,0,0,
102143,3040,2782,10/24/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
102144,3000,2834,10/24/2016,1,5,1,7.08,12/30/1899 7:30:00 AM,12/30/1899 3:05:00 PM,0.5,0,8.1,0,12328,0,0,
102145,3027,2846,10/24/2016,1,8,1,4,12/30/1899 9:41:00 AM,12/30/1899 1:41:00 PM,0,0,8.75,0,12330,0,0,
102146,5011,2850,10/24/2016,1,5,1,8.02,12/30/1899 6:30:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.75,0,12332,0,0,
102147,1003,2924,10/24/2016,1,5,1,0,12/30/1899 5:58:00 PM,,0,0,,0,,0,0,
102148,3000,2949,10/24/2016,1,5,1,6.22,12/30/1899 8:48:00 AM,12/30/1899 3:31:00 PM,0.5,0,8.05,0,12344,0,0,
102149,1055,2950,10/24/2016,1,5,1,2.08,12/30/1899 4:00:00 PM,12/30/1899 6:05:00 PM,0,0,9,0,12345,0,0,
102150,903000,2959,10/24/2016,1,8,1,7.03,12/30/1899 7:30:00 AM,12/30/1899 3:02:00 PM,0.5,0,9,0,12348,0,0,
102151,3046,2991,10/24/2016,1,5,1,7.02,12/30/1899 8:29:00 AM,12/30/1899 4:00:00 PM,0.5,0,8.75,0,12358,0,0,
102152,3045,3016,10/24/2016,1,5,1,8,12/30/1899 6:16:00 AM,12/30/1899 2:46:00 PM,0.5,0,8.5,0,12368,0,0,
102153,3045,3021,10/24/2016,1,5,1,8.2,12/30/1899 6:51:00 AM,12/30/1899 3:33:00 PM,0.5,0,9,0,12369,0,0,
102154,3045,3022,10/24/2016,1,5,1,8.25,12/30/1899 6:47:00 AM,12/30/1899 3:32:00 PM,0.5,0,8.5,0,12370,0,0,
102155,3045,3026,10/24/2016,1,8,1,8.05,12/30/1899 7:00:00 AM,12/30/1899 3:33:00 PM,0.5,0,13.5,0,12373,0,0,
102156,3000,3052,10/24/2016,1,5,1,7.52,12/30/1899 7:30:00 AM,12/30/1899 3:31:00 PM,0.5,0,8.05,0,12382,0,0,
102157,3045,3070,10/24/2016,1,5,1,8.03,12/30/1899 5:13:00 AM,12/30/1899 1:45:00 PM,0.5,0,8.5,0,12385,0,0,
102158,3038,3107,10/24/2016,1,5,1,5.18,12/30/1899 8:54:00 AM,12/30/1899 2:35:00 PM,0.5,0,9,0,12399,0,0,
102159,3045,3122,10/24/2016,1,5,1,8.18,12/30/1899 6:53:00 AM,12/30/1899 3:34:00 PM,0.5,0,8.5,0,12405,0,0,
102160,3000,3162,10/24/2016,1,5,1,7.53,12/30/1899 7:30:00 AM,12/30/1899 3:32:00 PM,0.5,0,8.05,0,12424,0,0,
102161,3000,3170,10/24/2016,1,5,1,4.88,12/30/1899 10:07:00 AM,12/30/1899 3:00:00 PM,0,0,8.05,0,12428,0,0,
102162,4500,3174,10/24/2016,9,5,1,7.25,12/30/1899 8:32:00 AM,12/30/1899 4:17:00 PM,0.5,0,18,0,12501,0,0,
102163,7001,3197,10/24/2016,1,5,1,6.07,12/30/1899 7:27:00 AM,12/30/1899 2:01:00 PM,0.5,0,9,0,12442,0,0,
102164,3038,3199,10/24/2016,1,5,1,8.15,12/30/1899 6:51:00 AM,12/30/1899 3:30:00 PM,0.5,0,9,0,12443,0,0,
102165,5011,3209,10/24/2016,1,5,1,8,12/30/1899 6:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,9,0,12451,0,0,
102166,1033,3212,10/24/2016,1,5,1,8.2,12/30/1899 7:49:00 AM,12/30/1899 4:31:00 PM,0.5,0,8.5,0,12454,0,0,
102167,3045,3222,10/24/2016,1,5,1,6.13,12/30/1899 8:52:00 AM,12/30/1899 3:30:00 PM,0.5,0,8.5,0,12460,0,0,
102168,3000,3225,10/24/2016,1,5,1,8.12,12/30/1899 6:00:00 AM,12/30/1899 2:37:00 PM,0.5,0,8.05,0,12462,0,0,
102169,4500,3230,10/24/2016,9,5,1,7.98,12/30/1899 8:30:00 AM,12/30/1899 4:59:00 PM,0.5,0,12.5,0,12466,0,0,
102170,5013,9034,10/24/2016,45,5,1,1.62,12/30/1899 12:17:00 PM,12/30/1899 1:54:00 PM,0,0,9,0,12112,0,0,
102171,5013,9058,10/24/2016,45,5,1,4.47,12/30/1899 8:45:00 AM,12/30/1899 1:13:00 PM,0,0,8.5,0,12116,0,0,
102172,5013,9063,10/24/2016,45,5,1,3.48,12/30/1899 12:13:00 PM,12/30/1899 3:42:00 PM,0,0,8.5,0,12118,0,0,
102173,5013,9064,10/24/2016,45,8,1,7.57,12/30/1899 7:39:00 AM,12/30/1899 3:13:00 PM,0,0,9,0,12119,0,0,
102174,5013,9085,10/24/2016,45,5,2,2.88,12/30/1899 12:17:00 PM,12/30/1899 3:10:00 PM,0,0,9,0,12129,0,0,
102175,3029,2367,10/22/2016,1,8,2,5.5,12/30/1899 10:00:00 AM,12/30/1899 4:00:00 PM,0.5,0,8.5,0,12252,0,0,
102176,3029,2367,10/23/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
102177,3029,2684,10/22/2016,1,8,1,8.5,12/30/1899 4:00:00 PM,12/30/1899 1:00:00 AM,0.5,0,8.05,0,12300,0,0,
102178,3029,2684,10/23/2016,1,8,2,7.5,12/30/1899 5:00:00 PM,12/30/1899 1:00:00 AM,0.5,0,8.05,0,12300,0,0,
102179,3029,3060,10/22/2016,1,8,1,8.5,12/30/1899 4:00:00 PM,12/30/1899 1:00:00 AM,0.5,0,8.05,0,12384,0,0,
102180,3029,3060,10/23/2016,1,8,1,7.5,12/30/1899 5:00:00 PM,12/30/1899 1:00:00 AM,0.5,0,8.05,0,12384,0,0,
102181,3029,2374,10/22/2016,1,8,1,7.5,12/30/1899 4:00:00 PM,12/30/1899,0.5,0,8.05,0,12254,0,0,
102182,3001,607,10/24/2016,1,5,1,8.5,12/30/1899 7:56:00 PM,12/30/1899 4:56:00 AM,0.5,0,10,0,12136,0,0,
102183,3001,643,10/24/2016,1,5,1,5.47,12/30/1899 9:00:00 PM,12/30/1899 2:57:00 AM,0.5,0,8.05,0,12139,0,0,
102184,3001,653,10/24/2016,1,5,1,4,12/30/1899 7:02:00 PM,12/30/1899 11:02:00 PM,0,0,8.05,0,12141,0,0,
102185,3001,656,10/24/2016,1,5,1,7.93,12/30/1899 9:00:00 PM,12/30/1899 5:26:00 AM,0.5,0,18,0,12142,0,0,
102186,3001,682,10/24/2016,1,5,1,7.93,12/30/1899 9:00:00 PM,12/30/1899 5:26:00 AM,0.5,0,8.05,0,12145,0,0,
102187,3001,745,10/24/2016,1,5,1,8.25,12/30/1899 8:46:00 PM,12/30/1899 5:31:00 AM,0.5,0,8.05,0,12146,0,0,
102188,3001,782,10/24/2016,1,5,1,7.05,12/30/1899 9:00:00 PM,12/30/1899 4:33:00 AM,0.5,0,8.05,0,12147,0,0,
102189,3029,826,10/24/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
102190,3016,826,10/24/2016,1,5,1,7.7,12/30/1899 6:13:00 PM,12/30/1899 2:25:00 AM,0.5,0,8.05,0,12150,0,0,
102191,3003,831,10/24/2016,1,8,1,7.05,12/30/1899 9:00:00 PM,12/30/1899 4:33:00 AM,0.5,0,8.05,0,12153,0,0,
102192,3008,907,10/24/2016,1,5,1,6.17,12/30/1899 5:18:00 PM,12/30/1899 11:58:00 PM,0.5,0,10,0,12159,0,0,
102193,3012,999,10/24/2016,1,5,1,8,12/30/1899 5:00:00 PM,12/30/1899 1:30:00 AM,0.5,0,10,0,12160,0,0,
102194,3001,1012,10/24/2016,1,5,1,5.48,12/30/1899 9:28:00 PM,12/30/1899 3:27:00 AM,0.5,0,10,0,12162,0,0,
102195,1032,1020,10/24/2016,1,5,1,5.57,12/30/1899 4:00:00 PM,12/30/1899 10:04:00 PM,0.5,0,10,0,12163,0,0,
102196,3001,1027,10/24/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
102197,3001,1027,10/24/2016,1,5,2,5.75,12/30/1899 9:09:00 PM,12/30/1899 3:24:00 AM,0.5,0,8.05,0,12164,0,0,
102198,3001,1029,10/24/2016,1,5,1,4.02,12/30/1899 7:01:00 PM,12/30/1899 11:02:00 PM,0,0,8.05,0,12165,0,0,
102199,3001,1099,10/24/2016,1,5,1,6.07,12/30/1899 9:00:00 PM,12/30/1899 3:34:00 AM,0.5,0,8.05,0,12171,0,0,
102200,3025,1169,10/24/2016,1,5,1,6.72,12/30/1899 5:19:00 PM,12/30/1899 12:32:00 AM,0.5,0,12,0,12173,0,0,
102201,3027,1185,10/24/2016,1,5,1,8,12/30/1899 2:30:00 PM,12/30/1899 11:00:00 PM,0.5,0,8.75,0,12175,0,0,
102202,3001,1196,10/24/2016,1,5,1,7.07,12/30/1899 9:00:00 PM,12/30/1899 4:34:00 AM,0.5,0,8.05,0,12176,0,0,
102203,3001,1209,10/24/2016,1,5,1,6.07,12/30/1899 9:00:00 PM,12/30/1899 3:34:00 AM,0.5,0,8.05,0,12177,0,0,
102204,3045,1240,10/24/2016,1,5,1,8.13,12/30/1899 8:54:00 PM,12/30/1899 5:32:00 AM,0.5,0,8.5,0,12179,0,0,
102205,1033,1357,10/24/2016,1,5,1,4.53,12/30/1899 6:00:00 PM,12/30/1899 10:32:00 PM,0,0,8.05,0,12182,0,0,
102206,1033,1390,10/24/2016,1,5,1,4.15,12/30/1899 6:24:00 PM,12/30/1899 10:33:00 PM,0,0,8.5,0,12187,0,0,
102207,3000,1449,10/24/2016,1,5,1,5,12/30/1899 3:00:00 PM,12/30/1899 8:00:00 PM,0,0,8.05,0,12190,0,0,
102208,3008,1693,10/24/2016,1,5,1,4.95,12/30/1899 6:03:00 PM,12/30/1899 11:00:00 PM,0,0,8.05,0,12197,0,0,
102209,1041,1704,10/24/2016,1,5,1,5.75,12/30/1899 8:13:00 PM,12/30/1899 2:28:00 AM,0.5,0,9,0,12198,0,0,
102210,3001,1780,10/24/2016,1,5,1,8.18,12/30/1899 7:26:00 PM,12/30/1899 4:07:00 AM,0.5,0,12,0,12199,0,0,
102211,3025,1827,10/24/2016,1,5,1,6.02,12/30/1899 6:00:00 PM,12/30/1899 12:31:00 AM,0.5,0,8.05,0,12201,0,0,
102212,3001,1873,10/24/2016,1,5,1,5.55,12/30/1899 9:21:00 PM,12/30/1899 3:24:00 AM,0.5,0,8.05,0,12202,0,0,
102213,7001,1905,10/24/2016,1,5,1,6.8,12/30/1899 10:50:00 AM,12/30/1899 6:08:00 PM,0.5,0,8.5,0,12204,0,0,
102214,3001,1918,10/24/2016,1,5,1,5.12,12/30/1899 9:37:00 PM,12/30/1899 3:14:00 AM,0.5,0,8.05,0,12205,0,0,
102215,1033,1932,10/24/2016,1,5,1,4.55,12/30/1899 6:00:00 PM,12/30/1899 10:33:00 PM,0,0,9,0,12207,0,0,
102216,3001,1961,10/24/2016,1,5,1,8.02,12/30/1899 6:56:00 PM,12/30/1899 3:27:00 AM,0.5,0,8.05,0,12209,0,0,
102217,3001,1980,10/24/2016,1,5,1,6.1,12/30/1899 7:00:00 PM,12/30/1899 1:36:00 AM,0.5,0,8.05,0,12211,0,0,
102218,3012,1986,10/24/2016,1,5,1,7.07,12/30/1899 3:56:00 PM,12/30/1899 11:30:00 PM,0.5,0,8.05,0,12212,0,0,
102219,3008,1991,10/24/2016,1,5,2,0,12/30/1899 2:00:00 PM,,0,0,,0,,0,0,
102220,3001,2052,10/24/2016,1,5,1,6.12,12/30/1899 6:59:00 PM,12/30/1899 1:36:00 AM,0.5,0,8.05,0,12217,0,0,
102221,3001,2093,10/24/2016,1,5,1,6.28,12/30/1899 8:50:00 PM,12/30/1899 3:37:00 AM,0.5,0,8.05,0,12220,0,0,
102222,3001,2099,10/24/2016,1,5,1,6.18,12/30/1899 8:47:00 PM,12/30/1899 3:28:00 AM,0.5,0,8.05,0,12221,0,0,
102223,3001,2109,10/24/2016,1,5,1,6.3,12/30/1899 8:48:00 PM,12/30/1899 3:36:00 AM,0.5,0,8.05,0,12222,0,0,
102224,3008,2128,10/24/2016,1,5,1,6.12,12/30/1899 4:14:00 PM,12/30/1899 10:51:00 PM,0.5,0,8.05,0,12224,0,0,
102225,3001,2170,10/24/2016,1,5,1,6.17,12/30/1899 8:52:00 PM,12/30/1899 3:32:00 AM,0.5,0,8.05,0,12227,0,0,
102226,3001,2172,10/24/2016,1,5,1,7.73,12/30/1899 7:19:00 PM,12/30/1899 3:33:00 AM,0.5,0,8.5,0,12228,0,0,
102227,3008,2176,10/24/2016,1,5,1,6.1,12/30/1899 4:54:00 PM,12/30/1899 11:30:00 PM,0.5,0,8.05,0,12229,0,0,
102228,3001,2191,10/24/2016,1,5,1,6.38,12/30/1899 7:18:00 PM,12/30/1899 2:11:00 AM,0.5,0,12,0,12231,0,0,
102229,903001,2201,10/25/2016,1,8,2,4.55,12/30/1899 9:22:00 PM,12/30/1899 2:25:00 AM,0.5,0,9,0,12233,0,0,
102230,3000,2204,10/24/2016,1,5,1,5,12/30/1899 3:00:00 PM,12/30/1899 8:00:00 PM,0,0,8.05,0,12234,0,0,
102231,4040,2229,10/24/2016,1,5,1,4,12/30/1899 7:00:00 PM,12/30/1899 11:00:00 PM,0,0,9,0,12237,0,0,
