ID,JobNumber,EmployeeNumber,WorkDate,CategoriesDetailID,RecordTypeID,SequenceNumber,Hours,InTime,OutTime,Lunch,ForceOTToThisJob,PayRate,SpecialPayRate,PaidByCheckID,OvertimeHours,DoubletimeHours,WorkTicketNumber
90502,3001,2406,9/15/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
90547,3033,2820,9/15/2016,1,8,1,7.95,12/30/1899 4:00:00 PM,12/30/1899 12:27:00 AM,0.5,0,10,0,11008,0,0,
90565,3033,2955,9/15/2016,1,8,1,7.93,12/30/1899 4:00:00 PM,12/30/1899 12:26:00 AM,0.5,0,13,0,11029,0,0,
90657,1037,1549,9/15/2016,1,5,1,2.27,12/30/1899 7:00:00 AM,12/30/1899 9:16:00 AM,0,0,8.05,0,10870,0,0,
90658,1033,1549,9/15/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
90659,1074,1549,9/15/2016,1,5,1,1.82,12/30/1899 11:10:00 AM,12/30/1899 12:59:00 PM,0,0,8.05,0,10870,0,0,
90667,4040,3088,9/15/2016,1,5,1,2.92,12/30/1899 8:36:00 AM,12/30/1899 11:31:00 AM,0,0,15,0,11079,0,0,
90671,5013,9034,9/15/2016,45,8,1,3.07,12/30/1899 8:45:00 AM,12/30/1899 11:49:00 AM,0,0,9,0,10785,0,0,
90672,5013,9058,9/15/2016,45,5,1,3.23,12/30/1899 6:35:00 AM,12/30/1899 9:49:00 AM,0,0,8.5,0,10790,0,0,
90673,5013,9085,9/15/2016,45,8,1,5.37,12/30/1899 6:25:00 AM,12/30/1899 11:47:00 AM,0,0,9,0,10804,0,0,
90674,5013,9087,9/15/2016,45,5,1,4.43,12/30/1899 8:02:00 AM,12/30/1899 12:28:00 PM,0,0,8.5,0,10805,0,0,
90761,3001,1780,9/15/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
90762,1003,186,9/15/2016,1,5,1,7.97,12/30/1899 7:00:00 AM,12/30/1899 3:28:00 PM,0.5,0,11,0,10808,0,0,
90763,1003,357,9/15/2016,1,5,1,7.97,12/30/1899 7:00:00 AM,12/30/1899 3:28:00 PM,0.5,0,8.5,0,10809,0,0,
90764,3008,512,9/15/2016,1,5,1,8.12,12/30/1899 5:44:00 AM,12/30/1899 2:21:00 PM,0.5,0,8.05,0,10811,0,0,
90765,3000,610,9/15/2016,1,5,1,6.38,12/30/1899 8:00:00 AM,12/30/1899 2:53:00 PM,0.5,0,8.05,0,10813,0,0,
90766,3000,618,9/15/2016,1,5,1,6.52,12/30/1899 8:00:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,10814,0,0,
90767,3000,676,9/15/2016,1,5,1,6.5,12/30/1899 8:00:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,10820,0,0,
90768,3000,801,9/15/2016,1,5,1,8.02,12/30/1899 6:00:00 AM,12/30/1899 2:31:00 PM,0.5,0,9,0,10824,0,0,
90769,3012,827,9/15/2016,1,5,1,8,12/30/1899 7:30:00 AM,12/30/1899 4:00:00 PM,0.5,0,8.05,0,10827,0,0,
90770,3008,841,9/15/2016,1,5,1,8.22,12/30/1899 6:44:00 AM,12/30/1899 3:27:00 PM,0.5,0,13,0,10830,0,0,
90771,3012,854,9/15/2016,1,5,1,8,12/30/1899 8:00:00 AM,12/30/1899 4:30:00 PM,0.5,0,8.05,0,10832,0,0,
90772,3012,893,9/15/2016,1,5,1,8.08,12/30/1899 7:24:00 AM,12/30/1899 3:59:00 PM,0.5,0,8.05,0,10834,0,0,
90773,3027,1002,9/15/2016,1,5,1,8.02,12/30/1899 6:29:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.75,0,10837,0,0,
90774,3031,1058,9/15/2016,1,8,1,7.53,12/30/1899 6:00:00 AM,12/30/1899 2:02:00 PM,0.5,0,10,0,10843,0,0,
90775,3000,1065,9/15/2016,1,5,1,8,12/30/1899 7:30:00 AM,12/30/1899 4:00:00 PM,0.5,0,8.05,0,10844,0,0,
90776,3012,1067,9/15/2016,1,5,1,8,12/30/1899 8:00:00 AM,12/30/1899 4:30:00 PM,0.5,0,8.05,0,10845,0,0,
90777,3000,1092,9/15/2016,1,5,1,6.53,12/30/1899 8:00:00 AM,12/30/1899 3:02:00 PM,0.5,0,8.05,0,10846,0,0,
90778,3025,1170,9/15/2016,1,5,1,7.93,12/30/1899 7:08:00 AM,12/30/1899 3:34:00 PM,0.5,0,9,0,10850,0,0,
90779,3027,1185,9/15/2016,1,5,1,7.97,12/30/1899 6:32:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.75,0,10851,0,0,
90780,3027,1217,9/15/2016,1,5,1,8.02,12/30/1899 6:28:00 AM,12/30/1899 2:59:00 PM,0.5,0,8.75,0,10854,0,0,
90781,3027,1252,9/15/2016,1,5,1,8.03,12/30/1899 6:28:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.75,0,10856,0,0,
90782,3027,1295,9/15/2016,1,5,1,4.88,12/30/1899 9:13:00 AM,12/30/1899 2:06:00 PM,0,0,8.75,0,10857,0,0,
90783,1025,1362,9/15/2016,1,5,1,8.02,12/30/1899 7:30:00 AM,12/30/1899 4:01:00 PM,0.5,0,8.5,0,10859,0,0,
90784,3008,1382,9/15/2016,1,5,1,4.7,12/30/1899 10:14:00 AM,12/30/1899 3:26:00 PM,0.5,0,8.05,0,10862,0,0,
90785,3012,1436,9/15/2016,1,5,1,8.02,12/30/1899 8:00:00 AM,12/30/1899 4:31:00 PM,0.5,0,8.05,0,10865,0,0,
90786,3000,1462,9/15/2016,1,5,1,6.77,12/30/1899 7:44:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,10867,0,0,
90787,3000,1482,9/15/2016,1,5,1,8,12/30/1899 7:30:00 AM,12/30/1899 4:00:00 PM,0.5,0,8.05,0,10868,0,0,
90788,3004,1496,9/15/2016,1,8,2,7.52,12/30/1899 6:30:00 AM,12/30/1899 3:01:00 PM,1,0,12,0,10869,0,0,
90789,3025,1610,9/15/2016,1,5,1,7.75,12/30/1899 7:19:00 AM,12/30/1899 3:34:00 PM,0.5,0,8.05,0,10871,0,0,
90790,4037,1884,9/15/2016,1,5,1,8.13,12/30/1899 7:00:00 AM,12/30/1899 3:38:00 PM,0.5,0,9,0,10879,0,0,
90791,3000,1957,9/15/2016,1,5,1,6.52,12/30/1899 8:00:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,10884,0,0,
90792,1066,1969,9/15/2016,1,5,1,7.98,12/30/1899 7:58:00 AM,12/30/1899 4:27:00 PM,0.5,0,9,0,10886,0,0,
90793,3008,1991,9/15/2016,1,8,1,8.07,12/30/1899 5:44:00 AM,12/30/1899 2:18:00 PM,0.5,0,8.05,0,10890,0,0,
90794,3000,2089,9/15/2016,1,5,1,6.5,12/30/1899 8:00:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,10895,0,0,
90795,3008,2176,9/15/2016,1,5,1,5.27,12/30/1899 10:23:00 AM,12/30/1899 4:09:00 PM,0.5,0,8.05,0,10906,0,0,
90796,903000,2187,9/15/2016,1,8,1,7.08,12/30/1899 7:56:00 AM,12/30/1899 3:32:00 PM,0.5,0,8.05,0,11141,0,0,
90797,3000,2200,9/15/2016,1,5,1,8.02,12/30/1899 7:30:00 AM,12/30/1899 4:01:00 PM,0.5,0,8.05,0,10908,0,0,
90798,3037,2215,9/15/2016,1,5,1,8,12/30/1899 7:00:00 AM,12/30/1899 3:30:00 PM,0.5,0,8.75,0,10912,0,0,
90799,3000,2245,9/15/2016,1,5,1,8.07,12/30/1899 6:00:00 AM,12/30/1899 2:34:00 PM,0.5,0,8.05,0,10914,0,0,
90800,3037,2264,9/15/2016,1,5,1,8,12/30/1899 7:00:00 AM,12/30/1899 3:30:00 PM,0.5,0,8.75,0,10915,0,0,
90801,3000,2286,9/15/2016,1,5,1,9.55,12/30/1899 7:25:00 AM,12/30/1899 5:58:00 PM,1,0,8.05,0,10919,0,0,
90802,5011,2359,9/15/2016,1,5,1,7.88,12/30/1899 6:38:00 AM,12/30/1899 3:01:00 PM,0.5,0,10,0,10927,0,0,
90803,5011,2408,9/15/2016,1,5,1,8,12/30/1899 6:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.75,0,10941,0,0,
90804,3000,2421,9/15/2016,1,5,1,8.23,12/30/1899 5:52:00 AM,12/30/1899 2:36:00 PM,0.5,0,8.05,0,10942,0,0,
90805,3000,2482,9/15/2016,1,5,1,7.02,12/30/1899 7:30:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,10946,0,0,
90806,3000,2547,9/15/2016,1,5,1,7.03,12/30/1899 7:30:00 AM,12/30/1899 3:02:00 PM,0.5,0,8.5,0,10954,0,0,
90807,3045,2595,9/15/2016,1,5,1,7.93,12/30/1899 9:14:00 AM,12/30/1899 5:40:00 PM,0.5,0,8.5,0,10960,0,0,
90808,3000,2613,9/15/2016,1,5,1,7.52,12/30/1899 7:30:00 AM,12/30/1899 3:31:00 PM,0.5,0,9.05,0,10964,0,0,
90809,3000,2620,9/15/2016,1,8,1,7.68,12/30/1899 8:00:00 AM,12/30/1899 4:11:00 PM,0.5,0,9.25,0,10966,0,0,
90810,3000,2627,9/15/2016,1,5,1,8.02,12/30/1899 7:30:00 AM,12/30/1899 4:01:00 PM,0.5,0,8.05,0,10968,0,0,
90811,3012,2632,9/15/2016,1,5,1,8.02,12/30/1899 8:00:00 AM,12/30/1899 4:31:00 PM,0.5,0,8.05,0,10969,0,0,
90812,1053,2648,9/15/2016,1,5,1,8.07,12/30/1899 7:57:00 AM,12/30/1899 4:31:00 PM,0.5,0,9,0,10974,0,0,
90813,3040,2654,9/15/2016,1,5,1,8.08,12/30/1899 6:55:00 AM,12/30/1899 3:30:00 PM,0.5,0,8.5,0,10977,0,0,
90814,3000,2731,9/15/2016,1,5,1,8.07,12/30/1899 7:00:00 AM,12/30/1899 3:34:00 PM,0.5,0,10,0,10989,0,0,
90815,3000,2768,9/15/2016,1,5,1,6.55,12/30/1899 8:00:00 AM,12/30/1899 3:03:00 PM,0.5,0,10,0,10995,0,0,
90816,3000,2772,9/15/2016,1,5,1,7.5,12/30/1899 7:30:00 AM,12/30/1899 3:30:00 PM,0.5,0,10,0,10998,0,0,
90817,3027,2774,9/15/2016,1,5,1,8.02,12/30/1899 6:30:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.75,0,10999,0,0,
90818,3000,2834,9/15/2016,1,5,1,7.9,12/30/1899 8:09:00 AM,12/30/1899 4:33:00 PM,0.5,0,8.1,0,11010,0,0,
90819,3027,2846,9/15/2016,1,5,1,4.88,12/30/1899 9:13:00 AM,12/30/1899 2:36:00 PM,0.5,0,8.75,0,11013,0,0,
90820,3000,2949,9/15/2016,1,5,1,7.52,12/30/1899 7:30:00 AM,12/30/1899 3:31:00 PM,0.5,0,8.05,0,11026,0,0,
90821,3046,2991,9/15/2016,1,5,1,7.25,12/30/1899 8:32:00 AM,12/30/1899 4:17:00 PM,0.5,0,8.75,0,11041,0,0,
90822,3045,3016,9/15/2016,1,5,1,8.3,12/30/1899 6:27:00 AM,12/30/1899 3:15:00 PM,0.5,0,8.5,0,11052,0,0,
90823,3045,3022,9/15/2016,1,5,1,8.1,12/30/1899 6:57:00 AM,12/30/1899 3:33:00 PM,0.5,0,8.5,0,11053,0,0,
90824,3027,3051,9/15/2016,1,8,1,0,12/30/1899 2:30:00 PM,12/30/1899 2:30:00 PM,0,0,,0,,0,0,
90825,3000,3079,9/15/2016,1,8,1,6.78,12/30/1899 6:43:00 AM,12/30/1899 2:00:00 PM,0.5,0,9,0,11075,0,0,
90826,3037,3105,9/15/2016,1,5,1,8,12/30/1899 7:00:00 AM,12/30/1899 3:30:00 PM,0.5,0,9.25,0,11084,0,0,
90827,3038,3107,9/15/2016,1,5,1,5.2,12/30/1899 8:48:00 AM,12/30/1899 2:30:00 PM,0.5,0,9,0,11085,0,0,
90828,3045,3122,9/15/2016,1,5,1,8.1,12/30/1899 6:56:00 AM,12/30/1899 3:32:00 PM,0.5,0,8.5,0,11091,0,0,
90829,4500,3142,9/15/2016,9,5,1,8,12/30/1899 8:30:00 AM,12/30/1899 5:30:00 PM,1,0,12.5,0,11166,0,0,
90830,3016,3143,9/15/2016,1,5,1,8.02,12/30/1899 6:02:00 AM,12/30/1899 2:33:00 PM,0.5,0,14,0,11099,0,0,
90831,3000,3149,9/15/2016,1,8,1,8,12/30/1899 6:00:00 AM,12/30/1899 2:30:00 PM,0.5,0,8.05,0,11102,0,0,
90832,3000,3162,9/15/2016,1,5,1,7.68,12/30/1899 7:30:00 AM,12/30/1899 3:41:00 PM,0.5,0,8.05,0,11109,0,0,
90833,4500,3174,9/15/2016,9,5,1,7.85,12/30/1899 9:00:00 AM,12/30/1899 5:21:00 PM,0.5,0,18,0,11167,0,0,
90834,7001,3197,9/15/2016,1,5,1,6.32,12/30/1899 7:26:00 AM,12/30/1899 2:15:00 PM,0.5,0,9,0,11128,0,0,
90835,3038,3199,9/15/2016,1,5,1,8.15,12/30/1899 6:52:00 AM,12/30/1899 3:31:00 PM,0.5,0,9,0,11129,0,0,
90836,5014,9034,9/15/2016,38,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
90837,5013,9044,9/15/2016,45,8,1,6.63,12/30/1899 8:22:00 AM,12/30/1899 3:00:00 PM,0,0,9,0,10788,0,0,
90838,5013,9058,9/15/2016,45,5,2,2.42,12/30/1899 11:32:00 AM,12/30/1899 1:57:00 PM,0,0,8.5,0,10790,0,0,
90839,3031,851,9/15/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
90841,3020,2589,9/15/2016,1,8,1,3,12/30/1899 3:00:00 PM,12/30/1899 6:00:00 PM,0,0,8.05,0,10959,0,0,
90842,3016,607,9/15/2016,1,5,1,7.8,12/30/1899 6:00:00 PM,12/30/1899 2:18:00 AM,0.5,0,10,0,10812,0,0,
90843,3001,643,9/15/2016,1,5,1,5.5,12/30/1899 9:00:00 PM,12/30/1899 3:00:00 AM,0.5,0,8.05,0,10815,0,0,
90844,3001,645,9/15/2016,1,5,1,5.92,12/30/1899 9:10:00 PM,12/30/1899 3:35:00 AM,0.5,0,8.05,0,10816,0,0,
90845,3001,653,9/15/2016,1,5,1,5.65,12/30/1899 7:00:00 PM,12/30/1899 1:09:00 AM,0.5,0,8.05,0,10817,0,0,
90846,3001,656,9/15/2016,1,5,1,8.48,12/30/1899 8:36:00 PM,12/30/1899 5:35:00 AM,0.5,0,18,0,10818,0,0,
90847,3000,657,9/15/2016,1,8,1,6.43,12/30/1899 7:35:00 AM,12/30/1899 2:31:00 PM,0.5,0,11.5,0,10819,0,0,
90848,3001,682,9/15/2016,1,5,1,7.77,12/30/1899 8:33:00 PM,12/30/1899 4:49:00 AM,0.5,0,8.05,0,10821,0,0,
90849,3001,738,9/15/2016,1,5,1,5.5,12/30/1899 9:00:00 PM,12/30/1899 3:00:00 AM,0.5,0,10,0,11140,0,0,
90850,3001,745,9/15/2016,1,5,1,7.32,12/30/1899 8:52:00 PM,12/30/1899 4:41:00 AM,0.5,0,8.05,0,10822,0,0,
90851,3001,782,9/15/2016,1,5,1,7.2,12/30/1899 8:51:00 PM,12/30/1899 4:33:00 AM,0.5,0,8.05,0,10823,0,0,
90852,1058,811,9/15/2016,1,8,1,4.07,12/30/1899 9:56:00 AM,12/30/1899 2:00:00 PM,0,0,9.5,0,10825,0,0,
90853,3003,830,9/15/2016,1,8,1,5.63,12/30/1899 8:52:00 PM,12/30/1899 3:00:00 AM,0.5,0,8.05,0,10828,0,0,
90854,3003,831,9/15/2016,1,8,2,7.02,12/30/1899 8:51:00 PM,12/30/1899 4:22:00 AM,0.5,0,8.05,0,10829,0,0,
90855,3012,877,9/15/2016,1,8,2,8.6,12/30/1899 7:54:00 AM,12/30/1899 5:00:00 PM,0.5,0,10,0,10833,0,0,
90856,3008,907,9/15/2016,1,5,1,6.12,12/30/1899 4:20:00 PM,12/30/1899 10:57:00 PM,0.5,0,10,0,10835,0,0,
90857,3012,999,9/15/2016,1,5,1,8.02,12/30/1899 5:00:00 PM,12/30/1899 1:31:00 AM,0.5,0,10,0,10836,0,0,
90858,3001,1012,9/15/2016,1,5,1,5.52,12/30/1899 9:17:00 PM,12/30/1899 3:18:00 AM,0.5,0,10,0,10838,0,0,
90859,1032,1020,9/15/2016,1,5,1,5.47,12/30/1899 4:00:00 PM,12/30/1899 9:58:00 PM,0.5,0,10,0,10839,0,0,
90860,3001,1027,9/15/2016,1,5,1,5.5,12/30/1899 9:12:00 PM,12/30/1899 3:12:00 AM,0.5,0,8.05,0,10840,0,0,
90861,3001,1029,9/15/2016,1,5,1,5.63,12/30/1899 7:00:00 PM,12/30/1899 1:08:00 AM,0.5,0,8.05,0,10841,0,0,
90862,3001,1099,9/15/2016,1,5,1,5.92,12/30/1899 9:10:00 PM,12/30/1899 3:35:00 AM,0.5,0,8.05,0,10847,0,0,
90863,3000,1119,9/15/2016,1,8,1,5.77,12/30/1899 6:09:00 AM,12/30/1899 12:25:00 PM,0.5,0,8.05,0,10848,0,0,
90864,3025,1169,9/15/2016,1,5,1,6.68,12/30/1899 5:22:00 PM,12/30/1899 12:33:00 AM,0.5,0,12,0,10849,0,0,
90865,3001,1196,9/15/2016,1,5,1,7.2,12/30/1899 8:51:00 PM,12/30/1899 4:33:00 AM,0.5,0,8.05,0,10852,0,0,
90866,3001,1209,9/15/2016,1,5,1,5.93,12/30/1899 9:09:00 PM,12/30/1899 3:35:00 AM,0.5,0,8.05,0,10853,0,0,
90867,1033,1357,9/15/2016,1,5,1,6.57,12/30/1899 1:56:00 PM,12/30/1899 9:00:00 PM,0.5,0,8.05,0,10858,0,0,
90868,1033,1390,9/15/2016,1,5,1,3.58,12/30/1899 6:25:00 PM,12/30/1899 10:00:00 PM,0,0,8.5,0,10863,0,0,
90869,3000,1449,9/15/2016,1,5,1,5,12/30/1899 3:00:00 PM,12/30/1899 8:00:00 PM,0,0,8.05,0,10866,0,0,
90870,3008,1693,9/15/2016,1,5,1,4.42,12/30/1899 6:33:00 PM,12/30/1899 10:58:00 PM,0,0,8.05,0,10873,0,0,
90871,1041,1704,9/15/2016,1,5,2,6.17,12/30/1899 7:15:00 PM,12/30/1899 1:55:00 AM,0.5,0,9,0,10874,0,0,
90872,3001,1780,9/15/2016,1,5,1,8.37,12/30/1899 7:21:00 PM,12/30/1899 4:43:00 AM,1,0,12,0,10875,0,0,
90873,4500,1788,9/15/2016,9,8,1,9.18,12/30/1899 7:49:00 AM,12/30/1899 6:00:00 PM,1,0,15,0,10876,0,0,
90874,3025,1827,9/15/2016,1,5,1,5.68,12/30/1899 6:20:00 PM,12/30/1899 12:31:00 AM,0.5,0,8.05,0,10877,0,0,
90875,3001,1873,9/15/2016,1,5,1,5.53,12/30/1899 9:11:00 PM,12/30/1899 3:13:00 AM,0.5,0,8.05,0,10878,0,0,
90876,7001,1905,9/15/2016,1,8,1,9.33,12/30/1899 10:10:00 AM,12/30/1899 8:30:00 PM,1,0,8.5,0,10880,0,0,
90877,3001,1918,9/15/2016,1,5,1,4.77,12/30/1899 9:40:00 PM,12/30/1899 2:57:00 AM,0.5,0,8.05,0,10881,0,0,
90878,1033,1932,9/15/2016,1,5,1,4,12/30/1899 6:00:00 PM,12/30/1899 10:00:00 PM,0,0,9,0,10883,0,0,
90879,3001,1961,9/15/2016,1,5,1,8.17,12/30/1899 6:47:00 PM,12/30/1899 3:27:00 AM,0.5,0,8.05,0,10885,0,0,
90880,3001,1980,9/15/2016,1,5,1,6.03,12/30/1899 7:14:00 PM,12/30/1899 1:45:00 AM,0.5,0,8.05,0,10887,0,0,
90881,3012,1986,9/15/2016,1,5,1,8,12/30/1899 3:00:00 PM,12/30/1899 11:30:00 PM,0.5,0,8.05,0,10888,0,0,
90882,3008,1991,9/15/2016,1,5,2,0,12/30/1899 2:18:00 PM,,0,0,,0,,0,0,
90883,4040,2020,9/15/2016,1,5,1,4.98,12/30/1899 5:30:00 PM,12/30/1899 10:59:00 PM,0.5,0,10,0,10891,0,0,
90884,3016,2051,9/15/2016,1,5,1,6.03,12/30/1899 6:00:00 PM,12/30/1899 12:32:00 AM,0.5,0,8.05,0,10892,0,0,
90885,3001,2052,9/15/2016,1,5,1,6.03,12/30/1899 7:13:00 PM,12/30/1899 1:45:00 AM,0.5,0,8.05,0,10893,0,0,
90886,3001,2093,9/15/2016,1,5,1,6.1,12/30/1899 9:00:00 PM,12/30/1899 3:36:00 AM,0.5,0,8.05,0,10896,0,0,
90887,903001,2099,9/15/2016,1,8,1,7.45,12/30/1899 7:32:00 PM,12/30/1899 3:29:00 AM,0.5,0,8.05,0,10897,0,0,
90888,3016,2109,9/15/2016,1,5,1,6.92,12/30/1899 5:05:00 PM,12/30/1899 12:30:00 AM,0.5,0,8.05,0,10898,0,0,
90889,5011,2110,9/15/2016,1,5,1,8.05,12/30/1899 5:26:00 PM,12/30/1899 1:59:00 AM,0.5,0,8.75,0,10899,0,0,
90890,3008,2128,9/15/2016,1,5,1,5.98,12/30/1899 4:31:00 PM,12/30/1899 11:00:00 PM,0.5,0,8.05,0,10900,0,0,
90891,3012,2142,9/15/2016,1,5,1,8.02,12/30/1899 5:00:00 PM,12/30/1899 1:31:00 AM,0.5,0,8.05,0,10902,0,0,
90892,3001,2170,9/15/2016,1,5,1,6.25,12/30/1899 8:49:00 PM,12/30/1899 3:34:00 AM,0.5,0,8.05,0,10904,0,0,
90893,3001,2172,9/15/2016,1,5,1,7.57,12/30/1899 7:32:00 PM,12/30/1899 3:36:00 AM,0.5,0,8.5,0,10905,0,0,
90894,3008,2176,9/15/2016,1,5,2,5.97,12/30/1899 4:58:00 PM,12/30/1899 11:26:00 PM,0.5,0,8.05,0,10906,0,0,
90895,3001,2191,9/15/2016,1,5,1,7.8,12/30/1899 7:58:00 PM,12/30/1899 4:16:00 AM,0.5,0,12,0,10907,0,0,
90896,3017,2201,9/15/2016,1,5,1,7.32,12/30/1899 5:44:00 PM,12/30/1899 1:33:00 AM,0.5,0,9,0,10909,0,0,
90897,3000,2204,9/15/2016,1,5,1,5,12/30/1899 3:00:00 PM,12/30/1899 8:00:00 PM,0,0,8.05,0,10910,0,0,
90898,4040,2229,9/15/2016,1,5,1,3.93,12/30/1899 7:00:00 PM,12/30/1899 10:56:00 PM,0,0,9,0,10913,0,0,
90899,3008,2269,9/15/2016,1,5,1,4.78,12/30/1899 6:11:00 PM,12/30/1899 10:58:00 PM,0,0,9.5,0,10916,0,0,
90900,3016,2282,9/15/2016,1,5,1,8,12/30/1899 3:05:00 PM,12/30/1899 11:35:00 PM,0.5,0,8.05,0,10917,0,0,
90901,903001,2305,9/15/2016,1,8,1,7.85,12/30/1899 7:09:00 PM,12/30/1899 3:30:00 AM,0.5,0,8.05,0,10920,0,0,
90902,1053,2306,9/15/2016,1,8,1,4.57,12/30/1899 3:26:00 PM,12/30/1899 8:00:00 PM,0,0,9,0,10921,0,0,
90903,3040,2333,9/15/2016,1,5,1,7.98,12/30/1899 10:00:00 AM,12/30/1899 6:29:00 PM,0.5,0,10,0,10923,0,0,
90904,903001,2338,9/15/2016,1,8,1,5.8,12/30/1899 2:03:00 PM,12/30/1899 8:21:00 PM,0.5,0,8.05,0,10924,0,0,
90905,3001,2338,9/15/2016,1,5,1,6.02,12/30/1899 9:00:00 PM,12/30/1899 3:31:00 AM,0.5,0,8.05,0,10924,0,0,
90906,3001,2341,9/15/2016,1,5,1,8.17,12/30/1899 6:48:00 PM,12/30/1899 3:28:00 AM,0.5,0,8.05,0,10925,0,0,
90907,3029,2367,9/15/2016,1,5,1,7.55,12/30/1899 5:00:00 PM,12/30/1899 1:03:00 AM,0.5,0,8.5,0,10929,0,0,
90908,5011,2370,9/15/2016,1,5,1,8,12/30/1899 5:28:00 PM,12/30/1899 1:58:00 AM,0.5,0,8.75,0,10930,0,0,
90909,3016,2374,9/15/2016,1,5,1,7.6,12/30/1899 4:57:00 PM,12/30/1899 1:03:00 AM,0.5,0,8.05,0,10931,0,0,
90910,3001,2376,9/15/2016,1,5,1,6.17,12/30/1899 9:53:00 PM,12/30/1899 4:33:00 AM,0.5,0,8.05,0,10932,0,0,
90911,3008,2379,9/15/2016,1,5,1,5.53,12/30/1899 5:30:00 PM,12/30/1899 11:32:00 PM,0.5,0,8.05,0,10933,0,0,
90912,3001,2381,9/15/2016,1,5,1,7.32,12/30/1899 8:52:00 PM,12/30/1899 4:41:00 AM,0.5,0,8.05,0,10934,0,0,
90913,3001,2400,9/15/2016,1,5,1,6.17,12/30/1899 8:50:00 PM,12/30/1899 3:30:00 AM,0.5,0,8.05,0,10937,0,0,
90914,3001,2401,9/15/2016,1,5,1,6.22,12/30/1899 8:50:00 PM,12/30/1899 3:33:00 AM,0.5,0,8.05,0,10938,0,0,
90915,3008,2402,9/15/2016,1,5,1,8.2,12/30/1899 3:21:00 PM,12/30/1899 12:03:00 AM,0.5,0,8.5,0,10939,0,0,
90916,3001,2406,9/15/2016,1,5,2,7.43,12/30/1899 6:14:00 PM,12/30/1899 2:10:00 AM,0.5,0,8.05,0,10940,0,0,
90917,1033,2426,9/15/2016,1,8,1,9.85,12/30/1899 8:23:00 AM,12/30/1899 6:44:00 PM,0.5,0,12,0,10943,0,0,
90918,1003,2458,9/15/2016,1,5,1,7,12/30/1899 6:00:00 PM,12/30/1899 1:30:00 AM,0.5,0,10,0,10944,0,0,
90919,1066,2480,9/15/2016,1,8,1,8.32,12/30/1899 1:00:00 PM,12/30/1899 9:49:00 PM,0.5,0,15,0,10945,0,0,
90920,3012,2487,9/15/2016,1,5,1,8,12/30/1899 5:00:00 PM,12/30/1899 1:30:00 AM,0.5,0,8.05,0,10947,0,0,
90921,1061,2491,9/15/2016,1,5,1,3.65,12/30/1899 6:41:00 PM,12/30/1899 10:20:00 PM,0,0,9,0,10948,0,0,
90922,3040,2505,9/15/2016,1,5,1,9.13,12/30/1899 11:52:00 AM,12/30/1899 10:00:00 PM,1,0,8.5,0,10950,0,0,
90923,3027,2508,9/15/2016,1,5,1,8,12/30/1899 2:30:00 PM,12/30/1899 11:00:00 PM,0.5,0,9.25,0,10951,0,0,
90924,1051,2510,9/15/2016,1,5,1,4.85,12/30/1899 7:02:00 PM,12/30/1899 11:53:00 PM,0,0,9,0,10952,0,0,
90925,1051,2510,9/15/2016,1,8,1,0,,,0,0,,0,,0,0,
90926,3037,2537,9/15/2016,1,5,1,10.4,12/30/1899 7:00:00 AM,12/30/1899 6:24:00 PM,1,0,11,0,10953,0,0,
90927,3000,2570,9/15/2016,1,5,1,5.03,12/30/1899 3:00:00 PM,12/30/1899 8:02:00 PM,0,0,8.05,0,10955,0,0,
90928,3016,2571,9/15/2016,1,5,1,6.03,12/30/1899 6:00:00 PM,12/30/1899 12:32:00 AM,0.5,0,8.05,0,10956,0,0,
90929,3001,2576,9/15/2016,1,5,1,6.22,12/30/1899 8:49:00 PM,12/30/1899 3:32:00 AM,0.5,0,8.05,0,10957,0,0,
90930,3001,2578,9/15/2016,1,5,1,6.15,12/30/1899 9:54:00 PM,12/30/1899 4:33:00 AM,0.5,0,8.05,0,10958,0,0,
90931,4040,2601,9/15/2016,1,5,1,3.92,12/30/1899 7:00:00 PM,12/30/1899 10:55:00 PM,0,0,9,0,10961,0,0,
90932,3000,2609,9/15/2016,1,5,1,4.5,12/30/1899 3:00:00 PM,12/30/1899 7:30:00 PM,0,0,8.05,0,10962,0,0,
90933,3001,2612,9/15/2016,1,5,1,6.03,12/30/1899 9:00:00 PM,12/30/1899 3:32:00 AM,0.5,0,8.05,0,10963,0,0,
